"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/442","50/18870",0.32772704258187,0.745995240457301,0.665506280302697,"HMGB2/BRCA1",2
"GO:0090087","GO:0090087","regulation of peptide transport","6/442","200/18870",0.327919798017109,0.745995240457301,0.665506280302697,"ABCA12/ORAI1/SOX4/UQCC2/REST/PASK",6
"GO:0022898","GO:0022898","regulation of transmembrane transporter activity","7/442","239/18870",0.32825287360794,0.745995240457301,0.665506280302697,"CACNG4/CAV1/NEDD4/NLGN1/GSG1L/ACTN4/UTRN",7
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","11/442","398/18870",0.330943529197081,0.745995240457301,0.665506280302697,"HMGB2/BRCA1/ATAD5/CAV1/RB1/CDKN2D/APAF1/FGFR1/MSX1/KDM1A/CTSK",11
"GO:0045446","GO:0045446","endothelial cell differentiation","4/442","124/18870",0.331028990080042,0.745995240457301,0.665506280302697,"APOLD1/VEZF1/HEG1/CCM2",4
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","4/442","124/18870",0.331028990080042,0.745995240457301,0.665506280302697,"RELL1/RASSF2/MID1/TNFRSF19",4
"GO:0003159","GO:0003159","morphogenesis of an endothelium","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"CCM2",1
"GO:0006570","GO:0006570","tyrosine metabolic process","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"PCBD2",1
"GO:0006744","GO:0006744","ubiquinone biosynthetic process","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"COQ6",1
"GO:0007000","GO:0007000","nucleolus organization","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"DDX11",1
"GO:0008228","GO:0008228","opsonization","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"PTX3",1
"GO:0009068","GO:0009068","aspartate family amino acid catabolic process","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"AADAT",1
"GO:0009163","GO:0009163","nucleoside biosynthetic process","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"DTYMK",1
"GO:0010155","GO:0010155","regulation of proton transport","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"ACTN4",1
"GO:0010612","GO:0010612","regulation of cardiac muscle adaptation","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"TRPC3",1
"GO:0010831","GO:0010831","positive regulation of myotube differentiation","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"PIEZO1",1
"GO:0030889","GO:0030889","negative regulation of B cell proliferation","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"TNFRSF21",1
"GO:0033151","GO:0033151","V(D)J recombination","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"HMGB2",1
"GO:0034404","GO:0034404","nucleobase-containing small molecule biosynthetic process","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"DTYMK",1
"GO:0036159","GO:0036159","inner dynein arm assembly","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"DNAH1",1
"GO:0036166","GO:0036166","phenotypic switching","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"DNMT1",1
"GO:0043129","GO:0043129","surfactant homeostasis","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"ABCA12",1
"GO:0044320","GO:0044320","cellular response to leptin stimulus","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"PID1",1
"GO:0044793","GO:0044793","negative regulation by host of viral process","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"PTX3",1
"GO:0045836","GO:0045836","positive regulation of meiotic nuclear division","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"MSX1",1
"GO:0048557","GO:0048557","embryonic digestive tract morphogenesis","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"PDGFRA",1
"GO:0050746","GO:0050746","regulation of lipoprotein metabolic process","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"DBI",1
"GO:0050872","GO:0050872","white fat cell differentiation","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"PDGFRA",1
"GO:0050965","GO:0050965","detection of temperature stimulus involved in sensory perception of pain","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"SCN9A",1
"GO:0055119","GO:0055119","relaxation of cardiac muscle","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"SLC8A1",1
"GO:0060253","GO:0060253","negative regulation of glial cell proliferation","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"RB1",1
"GO:0060382","GO:0060382","regulation of DNA strand elongation","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"RUVBL2",1
"GO:0061154","GO:0061154","endothelial tube morphogenesis","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"CCM2",1
"GO:0061548","GO:0061548","ganglion development","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"ASCL1",1
"GO:0072077","GO:0072077","renal vesicle morphogenesis","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"KIF26B",1
"GO:0072109","GO:0072109","glomerular mesangium development","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"EGR1",1
"GO:0072578","GO:0072578","neurotransmitter-gated ion channel clustering","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"NLGN1",1
"GO:0080154","GO:0080154","regulation of fertilization","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"PLAT",1
"GO:1900120","GO:1900120","regulation of receptor binding","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"B2M",1
"GO:1901163","GO:1901163","regulation of trophoblast cell migration","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"SYDE1",1
"GO:1901663","GO:1901663","quinone biosynthetic process","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"COQ6",1
"GO:1902916","GO:1902916","positive regulation of protein polyubiquitination","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"SPSB4",1
"GO:1903242","GO:1903242","regulation of cardiac muscle hypertrophy in response to stress","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"TRPC3",1
"GO:1904355","GO:1904355","positive regulation of telomere capping","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"AURKB",1
"GO:1905962","GO:1905962","glutamatergic neuron differentiation","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"GRID2",1
"GO:2000310","GO:2000310","regulation of NMDA receptor activity","1/442","17/18870",0.331760661103372,0.745995240457301,0.665506280302697,"NLGN1",1
"GO:0032388","GO:0032388","positive regulation of intracellular transport","6/442","201/18870",0.332058104048068,0.746197986624873,0.665687151225873,"ECT2/ABCA12/PGAP1/NEDD4/CTDSPL2/EMD",6
"GO:0034243","GO:0034243","regulation of transcription elongation by RNA polymerase II","3/442","87/18870",0.333682256122402,0.749379988796412,0.668525832110483,"EZH2/INTS7/INTS12",3
"GO:0019083","GO:0019083","viral transcription","2/442","51/18870",0.336327610124407,0.753021938226105,0.671774834364867,"MDFIC/REST",2
"GO:0032365","GO:0032365","intracellular lipid transport","2/442","51/18870",0.336327610124407,0.753021938226105,0.671774834364867,"ABCA12/ABCD3",2
"GO:0035094","GO:0035094","response to nicotine","2/442","51/18870",0.336327610124407,0.753021938226105,0.671774834364867,"B2M/LYPD1",2
"GO:0051489","GO:0051489","regulation of filopodium assembly","2/442","51/18870",0.336327610124407,0.753021938226105,0.671774834364867,"NLGN1/FSCN1",2
"GO:0072089","GO:0072089","stem cell proliferation","4/442","125/18870",0.336349799074327,0.753021938226105,0.671774834364867,"BRCA2/CDKN2C/HMGB2/KDM1A",4
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","4/442","126/18870",0.341674063154495,0.755732943322733,0.674193336280017,"NKD1/NTN4/VANGL1/MSX1",4
"GO:0050796","GO:0050796","regulation of insulin secretion","5/442","165/18870",0.344320285330782,0.755732943322733,0.674193336280017,"ABCA12/ORAI1/SOX4/UQCC2/REST",5
"GO:0032271","GO:0032271","regulation of protein polymerization","6/442","204/18870",0.344509687150933,0.755732943322733,0.674193336280017,"TRIOBP/HAUS8/HAUS5/MAPRE1/PSRC1/STMN1",6
"GO:0000387","GO:0000387","spliceosomal snRNP assembly","2/442","52/18870",0.344895080631957,0.755732943322733,0.674193336280017,"SNRPB/SRSF10",2
"GO:0002066","GO:0002066","columnar/cuboidal epithelial cell development","2/442","52/18870",0.344895080631957,0.755732943322733,0.674193336280017,"TYMS/RHEB",2
"GO:0031103","GO:0031103","axon regeneration","2/442","52/18870",0.344895080631957,0.755732943322733,0.674193336280017,"TNR/CSPG5",2
"GO:0045332","GO:0045332","phospholipid translocation","2/442","52/18870",0.344895080631957,0.755732943322733,0.674193336280017,"ATP10B/XKR4",2
"GO:0101023","GO:0101023","vascular endothelial cell proliferation","2/442","52/18870",0.344895080631957,0.755732943322733,0.674193336280017,"ITGA4/FGFR1",2
"GO:1900087","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","2/442","52/18870",0.344895080631957,0.755732943322733,0.674193336280017,"RRM2/STIL",2
"GO:1905562","GO:1905562","regulation of vascular endothelial cell proliferation","2/442","52/18870",0.344895080631957,0.755732943322733,0.674193336280017,"ITGA4/FGFR1",2
"GO:0097194","GO:0097194","execution phase of apoptosis","3/442","89/18870",0.346531645744066,0.755732943322733,0.674193336280017,"TOP2A/APAF1/XKR4",3
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","4/442","127/18870",0.347000738209623,0.755732943322733,0.674193336280017,"TYMS/CTPS1/DTYMK/PID1",4
"GO:0046683","GO:0046683","response to organophosphorus","4/442","127/18870",0.347000738209623,0.755732943322733,0.674193336280017,"TRPC3/TYMS/RFC3/KDM1A",4
"GO:1903305","GO:1903305","regulation of regulated secretory pathway","4/442","127/18870",0.347000738209623,0.755732943322733,0.674193336280017,"NLGN1/SLC4A8/REST/CSPG5",4
"GO:0001522","GO:0001522","pseudouridine synthesis","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"DKC1",1
"GO:0002428","GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"B2M",1
"GO:0006044","GO:0006044","N-acetylglucosamine metabolic process","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"NAGK",1
"GO:0006085","GO:0006085","acetyl-CoA biosynthetic process","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"ACLY",1
"GO:0006977","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"GTSE1",1
"GO:0009208","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"CTPS1",1
"GO:0010002","GO:0010002","cardioblast differentiation","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"REST",1
"GO:0010310","GO:0010310","regulation of hydrogen peroxide metabolic process","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"HDAC6",1
"GO:0016202","GO:0016202","regulation of striated muscle tissue development","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"CENPF",1
"GO:0016264","GO:0016264","gap junction assembly","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"CAV1",1
"GO:0019896","GO:0019896","axonal transport of mitochondrion","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"HDAC6",1
"GO:0035970","GO:0035970","peptidyl-threonine dephosphorylation","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"PPM1D",1
"GO:0042339","GO:0042339","keratan sulfate metabolic process","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"B4GALT4",1
"GO:0042481","GO:0042481","regulation of odontogenesis","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"MSX1",1
"GO:0042753","GO:0042753","positive regulation of circadian rhythm","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"NLGN1",1
"GO:0043217","GO:0043217","myelin maintenance","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"EPB41L3",1
"GO:0044070","GO:0044070","regulation of monoatomic anion transport","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"PRKG2",1
"GO:0045945","GO:0045945","positive regulation of transcription by RNA polymerase III","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"DEK",1
"GO:0046112","GO:0046112","nucleobase biosynthetic process","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"CTPS1",1
"GO:0048569","GO:0048569","post-embryonic animal organ development","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"HMGN1",1
"GO:0051917","GO:0051917","regulation of fibrinolysis","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"PLAT",1
"GO:0060088","GO:0060088","auditory receptor cell stereocilium organization","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"TRIOBP",1
"GO:0060576","GO:0060576","intestinal epithelial cell development","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"TYMS",1
"GO:0061450","GO:0061450","trophoblast cell migration","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"SYDE1",1
"GO:0061709","GO:0061709","reticulophagy","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"SNX7",1
"GO:0072087","GO:0072087","renal vesicle development","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"KIF26B",1
"GO:0086103","GO:0086103","G protein-coupled receptor signaling pathway involved in heart process","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"CAV1",1
"GO:0097094","GO:0097094","craniofacial suture morphogenesis","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"TMEM107",1
"GO:1903236","GO:1903236","regulation of leukocyte tethering or rolling","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"ITGA4",1
"GO:1904031","GO:1904031","positive regulation of cyclin-dependent protein kinase activity","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"PSRC1",1
"GO:1905288","GO:1905288","vascular associated smooth muscle cell apoptotic process","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"DNMT1",1
"GO:1905459","GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"DNMT1",1
"GO:2000811","GO:2000811","negative regulation of anoikis","1/442","18/18870",0.347427228110867,0.755732943322733,0.674193336280017,"CAV1",1
"GO:0001503","GO:0001503","ossification","12/442","444/18870",0.347769508042676,0.756020669657992,0.674450018458051,"FBXO5/FBN2/SLC26A2/RASSF2/VCAN/CBFB/COL11A1/TPM4/SLC8A1/SMOC1/REST/CTSK",12
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","6/442","205/18870",0.348670715157767,0.757065485264151,0.675382103959335,"ABCA12/CBFB/TNFRSF21/MAD2L2/TNR/SERPINE2",6
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","6/442","205/18870",0.348670715157767,0.757065485264151,0.675382103959335,"TRPC3/CACNA1G/CAV1/PLCB4/SCN9A/SLC8A1",6
"GO:0007286","GO:0007286","spermatid development","6/442","206/18870",0.352836140500656,0.761854329105468,0.679654256754615,"BRIP1/HMGB2/TRIP13/DNAH1/PYGO1/CDYL",6
"GO:0006029","GO:0006029","proteoglycan metabolic process","3/442","90/18870",0.352948284417743,0.761854329105468,0.679654256754615,"COL11A1/DSEL/CHST11",3
"GO:0051262","GO:0051262","protein tetramerization","3/442","90/18870",0.352948284417743,0.761854329105468,0.679654256754615,"RRM2/B2M/TP73",3
