"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","2/314","72/18870",0.337405560004826,0.628240189519655,0.540262944934666,"MAP3K1/PIEZO1",2
"GO:1904888","GO:1904888","cranial skeletal system development","2/314","72/18870",0.337405560004826,0.628240189519655,0.540262944934666,"PDGFRA/CHST11",2
"GO:0003012","GO:0003012","muscle system process","9/314","452/18870",0.339565886644621,0.628240189519655,0.540262944934666,"EZH2/TRPC3/GJC1/UTRN/GPER1/CACNA1G/OXTR/TPM4/CAV1",9
"GO:0032412","GO:0032412","regulation of monoatomic ion transmembrane transporter activity","5/314","231/18870",0.3402208407041,0.628240189519655,0.540262944934666,"CACNG4/CCL2/UTRN/NEDD4/CAV1",5
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","3/314","124/18870",0.340652720343517,0.628240189519655,0.540262944934666,"B2M/ATAD5/MAD2L2",3
"GO:0038127","GO:0038127","ERBB signaling pathway","3/314","124/18870",0.340652720343517,0.628240189519655,0.540262944934666,"CDH13/ITGA1/GPER1",3
"GO:0072676","GO:0072676","lymphocyte migration","3/314","124/18870",0.340652720343517,0.628240189519655,0.540262944934666,"CCL2/ITGA4/ICAM1",3
"GO:0001919","GO:0001919","regulation of receptor recycling","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"BVES",1
"GO:0002475","GO:0002475","antigen processing and presentation via MHC class Ib","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"B2M",1
"GO:0002483","GO:0002483","antigen processing and presentation of endogenous peptide antigen","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"B2M",1
"GO:0009110","GO:0009110","vitamin biosynthetic process","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"SNAI2",1
"GO:0009164","GO:0009164","nucleoside catabolic process","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"NUDT1",1
"GO:0014856","GO:0014856","skeletal muscle cell proliferation","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"NDC80",1
"GO:0032331","GO:0032331","negative regulation of chondrocyte differentiation","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"SNAI2",1
"GO:0036119","GO:0036119","response to platelet-derived growth factor","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"CCNA2",1
"GO:0038095","GO:0038095","Fc-epsilon receptor signaling pathway","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"MAP3K1",1
"GO:0043567","GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"IGFBP2",1
"GO:0045662","GO:0045662","negative regulation of myoblast differentiation","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"SOX4",1
"GO:0046697","GO:0046697","decidualization","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"SPP1",1
"GO:0046755","GO:0046755","viral budding","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"NEDD4",1
"GO:0051016","GO:0051016","barbed-end actin filament capping","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"TRIOBP",1
"GO:0060586","GO:0060586","multicellular organismal-level iron ion homeostasis","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"B2M",1
"GO:0070935","GO:0070935","3'-UTR-mediated mRNA stabilization","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"HNRNPA0",1
"GO:0071676","GO:0071676","negative regulation of mononuclear cell migration","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"CCL2",1
"GO:0072576","GO:0072576","liver morphogenesis","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"TNFAIP3",1
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"GPER1",1
"GO:0090305","GO:0090305","nucleic acid phosphodiester bond hydrolysis","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"ATAD5",1
"GO:1903306","GO:1903306","negative regulation of regulated secretory pathway","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"CD84",1
"GO:1905063","GO:1905063","regulation of vascular associated smooth muscle cell differentiation","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"GPER1",1
"GO:1905563","GO:1905563","negative regulation of vascular endothelial cell proliferation","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"CCL2",1
"GO:2000311","GO:2000311","regulation of AMPA receptor activity","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"CACNG4",1
"GO:2000773","GO:2000773","negative regulation of cellular senescence","1/314","25/18870",0.342804390577867,0.628240189519655,0.540262944934666,"FBXO5",1
"GO:0019216","GO:0019216","regulation of lipid metabolic process","7/314","342/18870",0.343285869748475,0.628240189519655,0.540262944934666,"PDGFRA/BRCA1/EGR1/ALK/GPER1/SNAI2/CAV1",7
"GO:0002067","GO:0002067","glandular epithelial cell differentiation","2/314","73/18870",0.343475365520121,0.628240189519655,0.540262944934666,"ASCL1/CAV1",2
"GO:0032413","GO:0032413","negative regulation of ion transmembrane transporter activity","2/314","73/18870",0.343475365520121,0.628240189519655,0.540262944934666,"NEDD4/CAV1",2
"GO:0033344","GO:0033344","cholesterol efflux","2/314","73/18870",0.343475365520121,0.628240189519655,0.540262944934666,"ABCA12/CAV1",2
"GO:0035914","GO:0035914","skeletal muscle cell differentiation","2/314","73/18870",0.343475365520121,0.628240189519655,0.540262944934666,"EGR1/RB1",2
"GO:0055002","GO:0055002","striated muscle cell development","2/314","73/18870",0.343475365520121,0.628240189519655,0.540262944934666,"PDGFRA/SDC1",2
"GO:0140962","GO:0140962","multicellular organismal-level chemical homeostasis","2/314","73/18870",0.343475365520121,0.628240189519655,0.540262944934666,"B2M/ABCA12",2
"GO:1903351","GO:1903351","cellular response to dopamine","2/314","73/18870",0.343475365520121,0.628240189519655,0.540262944934666,"ALK/LRRK2",2
"GO:0010721","GO:0010721","negative regulation of cell development","6/314","287/18870",0.344090750934531,0.62836856296549,0.540373341272014,"B2M/SPP1/DRAXIN/RB1/C1QC/SNAI2",6
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","6/314","287/18870",0.344090750934531,0.62836856296549,0.540373341272014,"COL1A2/FBN2/CHST11/TGFB1I1/ACVRL1/CAV1",6
"GO:0060538","GO:0060538","skeletal muscle organ development","4/314","178/18870",0.344106594004911,0.62836856296549,0.540373341272014,"EGR1/BVES/RB1/CAV1",4
"GO:0006821","GO:0006821","chloride transport","3/314","125/18870",0.34520431457415,0.630030688196167,0.541802706484486,"BEST3/CLIC1/SLC26A2",3
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","4/314","179/18870",0.347883148281956,0.633886864548467,0.545118873178428,"PTPRT/HEG1/RB1/CAV1",4
"GO:0071772","GO:0071772","response to BMP","4/314","179/18870",0.347883148281956,0.633886864548467,0.545118873178428,"EGR1/VWC2/LEF1/ACVRL1",4
"GO:0071773","GO:0071773","cellular response to BMP stimulus","4/314","179/18870",0.347883148281956,0.633886864548467,0.545118873178428,"EGR1/VWC2/LEF1/ACVRL1",4
"GO:0003281","GO:0003281","ventricular septum development","2/314","74/18870",0.34952732557829,0.634266777920162,0.545445584395628,"HEG1/SOX4",2
"GO:0009880","GO:0009880","embryonic pattern specification","2/314","74/18870",0.34952732557829,0.634266777920162,0.545445584395628,"STIL/PGAP1",2
"GO:1903350","GO:1903350","response to dopamine","2/314","74/18870",0.34952732557829,0.634266777920162,0.545445584395628,"ALK/LRRK2",2
"GO:0045861","GO:0045861","negative regulation of proteolysis","5/314","235/18870",0.353386041572569,0.634266777920162,0.545445584395628,"PBK/CDKN2D/TIMP4/PLAT/LRRK2",5
"GO:0002026","GO:0002026","regulation of the force of heart contraction","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"CAV1",1
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"B2M",1
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"SOX4",1
"GO:0006760","GO:0006760","folic acid-containing compound metabolic process","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"TYMS",1
"GO:0021697","GO:0021697","cerebellar cortex formation","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"GRID2",1
"GO:0031579","GO:0031579","membrane raft organization","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"CAV1",1
"GO:0042278","GO:0042278","purine nucleoside metabolic process","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"NUDT1",1
"GO:0045717","GO:0045717","negative regulation of fatty acid biosynthetic process","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"BRCA1",1
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"PLCB4",1
"GO:0051560","GO:0051560","mitochondrial calcium ion homeostasis","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"DISC1",1
"GO:0060343","GO:0060343","trabecula formation","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"FBN2",1
"GO:0060561","GO:0060561","apoptotic process involved in morphogenesis","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"LEF1",1
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"SNAI2",1
"GO:0062009","GO:0062009","secondary palate development","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"LEF1",1
"GO:0062149","GO:0062149","detection of stimulus involved in sensory perception of pain","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"SCN9A",1
"GO:0070193","GO:0070193","synaptonemal complex organization","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"TRIP13",1
"GO:0090218","GO:0090218","positive regulation of lipid kinase activity","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"PDGFRA",1
"GO:0099558","GO:0099558","maintenance of synapse structure","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"C1QL1",1
"GO:0099637","GO:0099637","neurotransmitter receptor transport","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"CACNG4",1
"GO:1901017","GO:1901017","negative regulation of potassium ion transmembrane transporter activity","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"CAV1",1
"GO:1901623","GO:1901623","regulation of lymphocyte chemotaxis","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"CCL2",1
"GO:1903421","GO:1903421","regulation of synaptic vesicle recycling","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"LRRK2",1
"GO:1904353","GO:1904353","regulation of telomere capping","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"AURKB",1
"GO:1904996","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"ITGA4",1
"GO:2000050","GO:2000050","regulation of non-canonical Wnt signaling pathway","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"NKD1",1
"GO:2000737","GO:2000737","negative regulation of stem cell differentiation","1/314","26/18870",0.353754744589995,0.634266777920162,0.545445584395628,"EZH2",1
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","3/314","127/18870",0.354298711531492,0.634903291064434,0.545992961770636,"DTYMK/TYMS/PID1",3
"GO:0007219","GO:0007219","Notch signaling pathway","4/314","181/18870",0.355437903716729,0.63513173443371,0.546189414480117,"NEURL1B/ASCL1/TIMP4/SNAI2",4
"GO:0045580","GO:0045580","regulation of T cell differentiation","4/314","181/18870",0.355437903716729,0.63513173443371,0.546189414480117,"FANCA/SOX4/LEF1/FANCD2",4
"GO:0006278","GO:0006278","RNA-templated DNA biosynthetic process","2/314","75/18870",0.355560354901729,0.63513173443371,0.546189414480117,"AURKB/DKC1",2
"GO:0010822","GO:0010822","positive regulation of mitochondrion organization","2/314","75/18870",0.355560354901729,0.63513173443371,0.546189414480117,"GPER1/AURKA",2
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus","2/314","75/18870",0.355560354901729,0.63513173443371,0.546189414480117,"PDGFRA/VCAM1",2
"GO:0120192","GO:0120192","tight junction assembly","2/314","75/18870",0.355560354901729,0.63513173443371,0.546189414480117,"ECT2/SNAI2",2
"GO:0030100","GO:0030100","regulation of endocytosis","6/314","291/18870",0.355909232012802,0.635417119852825,0.546434835211781,"B2M/CDH13/CCL2/LRRK2/PTX3/CAV1",6
"GO:0031623","GO:0031623","receptor internalization","3/314","128/18870",0.358840346762364,0.636258698265423,0.547158561008329,"CACNG4/NEDD4/CAV1",3
"GO:0097237","GO:0097237","cellular response to toxic substance","3/314","128/18870",0.358840346762364,0.636258698265423,0.547158561008329,"GPX8/ABCG2/ALOX5AP",3
"GO:0098773","GO:0098773","skin epidermis development","3/314","128/18870",0.358840346762364,0.636258698265423,0.547158561008329,"STMN1/ABCA12/TNFRSF19",3
"GO:0051651","GO:0051651","maintenance of location in cell","5/314","237/18870",0.359978470506856,0.636258698265423,0.547158561008329,"ASPM/BARD1/PLCB4/GPER1/CAV1",5
"GO:0051145","GO:0051145","smooth muscle cell differentiation","2/314","76/18870",0.361573409030475,0.636258698265423,0.547158561008329,"GPER1/TMEM204",2
"GO:0071559","GO:0071559","response to transforming growth factor beta","6/314","293/18870",0.361830106093063,0.636258698265423,0.547158561008329,"COL1A2/FBN2/CHST11/TGFB1I1/ACVRL1/CAV1",6
"GO:0045765","GO:0045765","regulation of angiogenesis","7/314","349/18870",0.362211577826073,0.636258698265423,0.547158561008329,"BRCA1/TNFAIP3/ADAM12/SPARC/GPNMB/ACVRL1/KLF2",7
"GO:0001659","GO:0001659","temperature homeostasis","4/314","183/18870",0.362992467771384,0.636258698265423,0.547158561008329,"EGR1/RB1/OXTR/CAV1",4
"GO:0019827","GO:0019827","stem cell population maintenance","4/314","183/18870",0.362992467771384,0.636258698265423,0.547158561008329,"ASPM/SOX4/SMC1A/FANCD2",4
"GO:1905952","GO:1905952","regulation of lipid localization","4/314","183/18870",0.362992467771384,0.636258698265423,0.547158561008329,"SPP1/ABCA12/DBI/CAV1",4
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","3/314","129/18870",0.363377512462839,0.636258698265423,0.547158561008329,"B2M/ATAD5/MAD2L2",3
"GO:0001783","GO:0001783","B cell apoptotic process","1/314","27/18870",0.364523212547899,0.636258698265423,0.547158561008329,"AURKB",1
"GO:0001964","GO:0001964","startle response","1/314","27/18870",0.364523212547899,0.636258698265423,0.547158561008329,"GRID2",1
"GO:0007205","GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway","1/314","27/18870",0.364523212547899,0.636258698265423,0.547158561008329,"DGKH",1
"GO:0007289","GO:0007289","spermatid nucleus differentiation","1/314","27/18870",0.364523212547899,0.636258698265423,0.547158561008329,"HMGB2",1
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","1/314","27/18870",0.364523212547899,0.636258698265423,0.547158561008329,"DDAH2",1
"GO:0021854","GO:0021854","hypothalamus development","1/314","27/18870",0.364523212547899,0.636258698265423,0.547158561008329,"SOX3",1
"GO:0021895","GO:0021895","cerebral cortex neuron differentiation","1/314","27/18870",0.364523212547899,0.636258698265423,0.547158561008329,"ASCL1",1
"GO:0030204","GO:0030204","chondroitin sulfate metabolic process","1/314","27/18870",0.364523212547899,0.636258698265423,0.547158561008329,"CHST11",1
